date,home_team,home_score,away_team,away_score,home_ranked,away_ranked
2025-10-18,South Florida,48,Florida Atlantic,13,true,true
2025-10-18,Auburn,17,Missouri,23,true,true
2025-10-19,Oklahoma State,17,Cincinnati,49,true,true
2025-10-19,BYU,24,Utah,21,true,true
2025-10-19,New Mexico,24,Nevada,22,true,true
2025-10-19,Oregon State,45,Lafayette,13,true,false
2025-10-19,Stanford,20,Florida State,13,true,true
2025-10-21,Florida International,26,Kennesaw State,45,true,true
2025-10-21,Louisiana Tech,27,Western Kentucky,28,true,true
2025-10-22,Delaware,31,Middle Tennessee,28,true,true
2025-10-23,New Mexico State,17,Missouri State,24,true,true
2025-10-23,Georgia State,31,South Alabama,38,true,true
2025-10-24,Charlotte,20,North Texas,54,true,true
2025-10-24,Virginia Tech,42,California,34,true,true
2025-10-25,Nevada,3,Boise State,24,true,true
2025-10-25,Eastern Michigan,21,Ohio,28,true,true
2025-10-25,Kent State,24,Bowling Green,21,true,true
2025-10-25,Old Dominion,24,App State,21,true,true
2025-10-25,Purdue,24,Rutgers,27,true,true
2025-10-25,Memphis,34,South Florida,31,true,true
2025-10-25,Nebraska,28,Northwestern,21,true,true
2025-10-25,Kansas,17,Kansas State,42,true,true
2025-10-25,Indiana,56,UCLA,6,true,true
2025-10-25,Oklahoma,26,Ole Miss,34,true,true
2025-10-25,North Carolina,16,Virginia,17,true,true
2025-10-25,Georgia Tech,41,Syracuse,16,true,true
2025-10-25,Wake Forest,13,SMU,12,true,true
2025-10-25,Arkansas,24,Auburn,33,true,true
2025-10-25,Buffalo,16,Akron,24,true,true
2025-10-25,New Mexico,33,Utah State,14,true,true
2025-10-25,Rice,37,UConn,34,true,true
2025-10-25,Pittsburgh,53,NC State,34,true,true
2025-10-25,Central Michigan,38,Massachusetts,13,true,true
2025-10-25,Tulsa,37,Temple,38,true,true
2025-10-25,Miami (OH),26,Western Michigan,17,true,true
2025-10-25,Fresno State,0,San Diego State,23,true,true
2025-10-25,Iowa,41,Minnesota,3,true,true
2025-10-25,Vanderbilt,17,Missouri,10,true,true
2025-10-25,Southern Miss,49,UL Monroe,21,true,true
2025-10-25,South Carolina,22,Alabama,29,true,true
2025-10-25,Washington State,28,Toledo,7,true,true
2025-10-25,Navy,42,Florida Atlantic,32,true,true
2025-10-25,Northern Illinois,21,Ball State,7,true,true
2025-10-25,Washington,42,Illinois,25,true,true
2025-10-25,Iowa State,27,BYU,41,true,true
2025-10-25,Texas Tech,42,Oklahoma State,0,true,true
2025-10-25,Cincinnati,41,Baylor,20,true,true
2025-10-25,Mississippi State,38,Texas,45,true,true
2025-10-25,West Virginia,17,TCU,23,true,true
2025-10-25,Arkansas State,34,Georgia Southern,24,true,true
2025-10-25,Troy,35,Louisiana,23,true,true
2025-10-25,Oregon,21,Wisconsin,7,true,true
2025-10-25,Miami,42,Stanford,7,true,true
2025-10-25,LSU,25,Texas A&M,49,true,true
2025-10-25,Wyoming,28,Colorado State,0,true,true
2025-10-25,Louisville,38,Boston College,24,true,true
2025-10-25,Michigan State,20,Michigan,31,true,true
2025-10-25,Kentucky,34,Tennessee,56,true,true
2025-10-26,Arizona State,16,Houston,24,true,true
2025-10-26,Utah,53,Colorado,7,true,true
2025-10-29,Kennesaw State,33,UTEP,20,true,true
2025-10-29,Texas State,20,James Madison,52,true,true
2025-10-29,Middle Tennessee,21,Jacksonville State,24,true,true
2025-10-30,Missouri State,28,Florida International,21,true,true
2025-10-30,UTSA,48,Tulane,26,true,true
2025-10-30,Coastal Carolina,44,Marshall,27,true,true
2025-10-31,Rice,14,Memphis,38,true,true
2025-10-31,Syracuse,10,North Carolina,27,true,true
2025-11-01,Louisiana Tech,55,Sam Houston,14,true,true
2025-11-01,Baylor,30,UCF,3,true,true
2025-11-01,Houston,35,West Virginia,45,true,true
2025-11-01,Illinois,35,Rutgers,13,true,true
2025-11-01,Clemson,45,Duke,46,true,true
2025-11-01,Texas,34,Vanderbilt,31,true,true
2025-11-01,North Texas,31,Navy,17,true,true
2025-11-01,SMU,26,Miami,20,true,true
2025-11-01,UConn,38,UAB,19,true,true
2025-11-01,Ohio State,38,Penn State,14,true,true
2025-11-01,Bowling Green,3,Buffalo,28,true,true
2025-11-01,Air Force,17,Army,20,true,true
2025-11-01,Iowa State,19,Arizona State,24,true,true
2025-11-01,Temple,14,East Carolina,45,true,true
2025-11-01,UNLV,35,New Mexico,40,true,true
2025-11-01,Virginia Tech,16,Louisville,28,true,true
2025-11-01,Boston College,10,Notre Dame,25,true,true
2025-11-01,Minnesota,23,Michigan State,20,true,true
2025-11-01,Boise State,7,Fresno State,30,true,true
2025-11-01,UL Monroe,6,Old Dominion,31,true,true
2025-11-01,Kansas State,20,Texas Tech,43,true,true
2025-11-01,South Alabama,22,Louisiana,31,true,true
2025-11-01,Maryland,10,Indiana,55,true,true
2025-11-01,Western Kentucky,35,New Mexico State,16,true,true
2025-11-01,Stanford,20,Pittsburgh,35,true,true
2025-11-01,Florida,20,Georgia,24,true,true
2025-11-01,Liberty,59,Delaware,30,true,true
2025-11-01,California,21,Virginia,31,true,true
2025-11-01,Kansas,38,Oklahoma State,21,true,true
2025-11-01,Western Michigan,24,Central Michigan,21,true,true
2025-11-01,Arkansas,35,Mississippi State,38,true,true
2025-11-01,Ole Miss,30,South Carolina,14,true,true
2025-11-01,Colorado,17,Arizona,52,true,true
2025-11-01,Michigan,21,Purdue,16,true,true
2025-11-01,San Diego State,24,Wyoming,7,true,true
2025-11-01,Nebraska,17,USC,21,true,true
2025-11-01,Florida State,42,Wake Forest,7,true,true
2025-11-01,Auburn,3,Kentucky,10,true,true
2025-11-01,NC State,48,Georgia Tech,36,true,true
2025-11-01,Oregon State,10,Washington State,7,true,true
2025-11-01,Tennessee,27,Oklahoma,33,true,true
2025-11-02,Troy,10,Arkansas State,23,true,true
2025-11-02,Utah,45,Cincinnati,14,true,true
2025-11-02,San José State,45,Hawai'i,38,true,true
2025-11-05,Ohio,24,Miami (OH),20,true,true
2025-11-05,Akron,44,Massachusetts,10,true,true
2025-11-06,Ball State,17,Kent State,13,true,true
2025-11-06,Toledo,42,Northern Illinois,3,true,true
2025-11-07,South Florida,55,UTSA,23,true,true
2025-11-07,App State,23,Georgia Southern,25,true,true
2025-11-08,UCF,27,Houston,30,true,true
2025-11-08,Memphis,32,Tulane,38,true,true
2025-11-08,USC,38,Northwestern,17,true,true
2025-11-08,Army,14,Temple,13,true,true
2025-11-08,Marshall,23,James Madison,35,true,true
2025-11-08,Arkansas State,21,Southern Miss,27,true,true
2025-11-08,Mississippi State,21,Georgia,41,true,true
2025-11-08,Penn State,24,Indiana,27,true,true
2025-11-08,Texas Tech,29,BYU,7,true,true
2025-11-08,West Virginia,29,Colorado,22,true,true
2025-11-08,Boston College,13,SMU,45,true,true
2025-11-08,Ole Miss,49,The Citadel,0,true,false
2025-11-08,Liberty,17,Missouri State,21,true,true
2025-11-08,Purdue,10,Ohio State,34,true,true
2025-11-08,Eastern Michigan,27,Bowling Green,21,true,true
2025-11-08,Rice,24,UAB,17,true,true
2025-11-08,Rutgers,35,Maryland,20,true,true
2025-11-08,Delaware,25,Louisiana Tech,24,true,true
2025-11-08,East Carolina,48,Charlotte,22,true,true
2025-11-08,Middle Tennessee,30,Florida International,56,true,true
2025-11-08,UTEP,27,Jacksonville State,30,true,true
2025-11-08,Florida Atlantic,40,Tulsa,21,true,true
2025-11-08,Arizona,24,Kansas,20,true,true
2025-11-08,Missouri,17,Texas A&M,38,true,true
2025-11-08,TCU,17,Iowa State,20,true,true
2025-11-08,Iowa,16,Oregon,18,true,true
2025-11-08,UConn,37,Duke,34,true,true
2025-11-08,Miami,38,Syracuse,10,true,true
2025-11-08,New Mexico State,21,Kennesaw State,24,true,true
2025-11-08,Vanderbilt,45,Auburn,38,true,true
2025-11-08,Coastal Carolina,40,Georgia State,27,true,true
2025-11-08,Wisconsin,13,Washington,10,true,true
2025-11-08,North Carolina,20,Stanford,15,true,true
2025-11-08,Louisiana,42,Texas State,39,true,true
2025-11-08,San José State,16,Air Force,26,true,true
2025-11-09,Virginia,9,Wake Forest,16,true,true
2025-11-09,Louisville,26,California,29,true,true
2025-11-09,Clemson,24,Florida State,10,true,true
2025-11-09,Notre Dame,49,Navy,10,true,true
2025-11-09,Alabama,20,LSU,9,true,true
2025-11-09,Kentucky,38,Florida,7,true,true
2025-11-09,Utah State,51,Nevada,14,true,true
2025-11-09,UCLA,21,Nebraska,28,true,true
2025-11-09,Colorado State,10,UNLV,42,true,true
2025-11-09,Oregon State,17,Sam Houston,21,true,true
2025-11-09,Hawai'i,38,San Diego State,6,true,true
2025-11-12,Akron,35,Kent State,42,true,true
2025-11-12,Western Michigan,17,Ohio,13,true,true
2025-11-13,Massachusetts,3,Northern Illinois,45,true,true
2025-11-13,Miami (OH),3,Toledo,24,true,true
2025-11-13,Central Michigan,38,Buffalo,19,true,true
2025-11-14,Old Dominion,33,Troy,0,true,true
2025-11-15,Louisville,19,Clemson,20,true,true
2025-11-15,Oregon,42,Minnesota,13,true,true
2025-11-15,Northwestern,22,Michigan,24,true,true
2025-11-15,Oklahoma State,6,Kansas State,14,true,true
2025-11-15,Cincinnati,24,Arizona,30,true,true
2025-11-15,Ball State,9,Eastern Michigan,24,true,true
2025-11-15,Indiana,31,Wisconsin,7,true,true
2025-11-15,Charlotte,7,UTSA,28,true,true
2025-11-15,Texas A&M,31,South Carolina,30,true,true
2025-11-15,Navy,41,South Florida,38,true,true
2025-11-15,UConn,26,Air Force,16,true,true
2025-11-15,Pittsburgh,15,Notre Dame,37,true,true
2025-11-15,LSU,23,Arkansas,22,true,true
2025-11-15,Tulsa,31,Oregon State,14,true,true
2025-11-15,Arizona State,25,West Virginia,23,true,true
2025-11-15,Kentucky,42,Tennessee Tech,10,true,false
2025-11-15,Georgia State,18,Marshall,30,true,true
2025-11-15,UAB,24,North Texas,53,true,true
2025-11-15,New Mexico,20,Colorado State,17,true,true
2025-11-15,Missouri State,38,UTEP,24,true,true
2025-11-15,Western Kentucky,42,Middle Tennessee,26,true,true
2025-11-15,UL Monroe,14,South Alabama,26,true,true
2025-11-15,Duke,17,Virginia,34,true,true
2025-11-15,Miami,41,NC State,7,true,true
2025-11-15,Michigan State,10,Penn State,28,true,true
2025-11-15,Nevada,55,San José State,10,true,true
2025-11-15,Boston College,34,Georgia Tech,36,true,true
2025-11-15,Texas Tech,48,UCF,9,true,true
2025-11-15,James Madison,58,App State,10,true,true
2025-11-15,Southern Miss,14,Texas State,41,true,true
2025-11-15,Illinois,24,Maryland,6,true,true
2025-11-15,USC,26,Iowa,21,true,true
2025-11-15,Alabama,21,Oklahoma,23,true,true
2025-11-15,East Carolina,31,Memphis,27,true,true
2025-11-15,Tulane,35,Florida Atlantic,24,true,true
2025-11-15,Tennessee,42,New Mexico State,9,true,true
2025-11-15,Wake Forest,28,North Carolina,12,true,true
2025-11-15,Florida International,34,Liberty,27,true,true
2025-11-15,Georgia Southern,45,Coastal Carolina,40,true,true
2025-11-16,Baylor,28,Utah,55,true,true
2025-11-16,Washington,49,Purdue,13,true,true
2025-11-16,UNLV,29,Utah State,26,true,true
2025-11-16,Sam Houston,26,Delaware,23,true,true
2025-11-16,Ole Miss,34,Florida,24,true,true
2025-11-16,Ohio State,48,UCLA,10,true,true
2025-11-16,Georgia,35,Texas,10,true,true
2025-11-16,Florida State,34,Virginia Tech,14,true,true
2025-11-16,Missouri,49,Mississippi State,27,true,true
2025-11-16,Jacksonville State,35,Kennesaw State,26,true,true
2025-11-16,Washington State,28,Louisiana Tech,3,true,true
2025-11-16,BYU,44,TCU,13,true,true
2025-11-16,Fresno State,24,Wyoming,3,true,true
2025-11-16,San Diego State,17,Boise State,7,true,true
2025-11-19,Northern Illinois,19,Western Michigan,35,true,true
2025-11-19,Ohio,42,Massachusetts,14,true,true
2025-11-19,Bowling Green,16,Akron,19,true,true
2025-11-20,Buffalo,20,Miami (OH),37,true,true
2025-11-20,Kent State,16,Central Michigan,28,true,true
2025-11-21,Arkansas State,30,Louisiana,34,true,true
2025-11-22,NC State,21,Florida State,11,true,true
2025-11-22,UNLV,38,Hawai'i,10,true,true
2025-11-22,Texas A&M,48,Samford,0,true,false
2025-11-22,Iowa State,38,Kansas,14,true,true
2025-11-22,Oklahoma,17,Missouri,6,true,true
2025-11-22,Army,25,Tulsa,26,true,true
2025-11-22,Wake Forest,52,Delaware,14,true,true
2025-11-22,Northwestern,38,Minnesota,35,true,true
2025-11-22,Ohio State,42,Rutgers,9,true,true
2025-11-22,Virginia Tech,17,Miami,34,true,true
2025-11-22,SMU,38,Louisville,6,true,true
2025-11-22,Georgia,35,Charlotte,3,true,true
2025-11-22,Arizona,41,Baylor,17,true,true
2025-11-22,James Madison,24,Washington State,20,true,true
2025-11-22,Georgia Southern,10,Old Dominion,45,true,true
2025-11-22,Alabama,56,Eastern Illinois,0,true,false
2025-11-22,Kennesaw State,41,Missouri State,34,true,true
2025-11-22,Toledo,38,Ball State,9,true,true
2025-11-22,Auburn,62,Mercer,17,true,false
2025-11-22,Wyoming,7,Nevada,13,true,true
2025-11-22,App State,26,Marshall,24,true,true
2025-11-22,Louisiana Tech,34,Liberty,28,true,true
2025-11-22,Florida Atlantic,45,UConn,48,true,true
2025-11-22,UAB,18,South Florida,48,true,true
2025-11-22,UTEP,31,New Mexico State,34,true,true
2025-11-22,Middle Tennessee,31,Sam Houston,17,true,true
2025-11-22,Vanderbilt,45,Kentucky,17,true,true
2025-11-22,North Carolina,25,Duke,32,true,true
2025-11-22,Florida International,27,Jacksonville State,21,true,true
2025-11-22,Notre Dame,70,Syracuse,7,true,true
2025-11-22,Oregon,42,USC,27,true,true
2025-11-22,UTSA,58,East Carolina,24,true,true
2025-11-22,Iowa,20,Michigan State,17,true,true
2025-11-22,Texas,52,Arkansas,37,true,true
2025-11-22,South Alabama,42,Southern Miss,35,true,true
2025-11-22,Temple,13,Tulane,37,true,true
2025-11-22,Houston,14,TCU,17,true,true
2025-11-22,Maryland,20,Michigan,45,true,true
2025-11-22,UCF,17,Oklahoma State,14,true,true
2025-11-22,Utah,51,Kansas State,47,true,true
2025-11-22,Troy,31,Georgia State,19,true,true
2025-11-22,South Carolina,51,Coastal Carolina,7,true,true
2025-11-22,Clemson,45,Furman,10,true,false
2025-11-22,Texas State,31,UL Monroe,14,true,true
2025-11-23,Air Force,3,New Mexico,20,true,true
2025-11-23,Georgia Tech,28,Pittsburgh,42,true,true
2025-11-23,Penn State,37,Nebraska,10,true,true
2025-11-23,Boise State,49,Colorado State,21,true,true
2025-11-23,Stanford,31,California,10,true,true
2025-11-23,Florida,11,Tennessee,31,true,true
2025-11-23,Rice,24,North Texas,56,true,true
2025-11-23,Wisconsin,27,Illinois,10,true,true
2025-11-23,LSU,13,Western Kentucky,10,true,true
2025-11-23,Cincinnati,14,BYU,26,true,true
2025-11-23,Colorado,17,Arizona State,42,true,true
2025-11-23,Fresno State,17,Utah State,28,true,true
2025-11-23,UCLA,14,Washington,48,true,true
2025-11-23,San Diego State,25,San José State,3,true,true
2025-11-25,Massachusetts,14,Bowling Green,45,true,true
2025-11-26,Eastern Michigan,21,Western Michigan,31,true,true
2025-11-28,Memphis,17,Navy,28,true,true
2025-11-28,Mississippi State,19,Ole Miss,38,true,true
2025-11-28,Buffalo,26,Ohio,31,true,true
2025-11-28,Nebraska,16,Iowa,40,true,true
2025-11-28,Kansas,21,Utah,31,true,true
2025-11-28,Northern Illinois,31,Kent State,35,true,true
2025-11-28,Colorado State,21,Air Force,42,true,true
2025-11-28,Georgia Tech,9,Georgia,16,true,true
2025-11-28,New Mexico,23,San Diego State,17,true,true
2025-11-28,North Texas,52,Temple,25,true,true
2025-11-28,Utah State,24,Boise State,25,true,true
2025-11-29,Purdue,3,Indiana,56,true,true
2025-11-29,Texas,27,Texas A&M,17,true,true
2025-11-29,Arizona State,7,Arizona,23,true,true
2025-11-29,Baylor,24,Houston,31,true,true
2025-11-29,West Virginia,0,Texas Tech,49,true,true
2025-11-29,Louisville,41,Kentucky,0,true,true
2025-11-29,Michigan,9,Ohio State,27,true,true
2025-11-29,South Carolina,14,Clemson,28,true,true
2025-11-29,Florida Atlantic,3,East Carolina,42,true,true
2025-11-29,Central Michigan,3,Toledo,21,true,true
2025-11-29,Miami (OH),45,Ball State,24,true,true
2025-11-29,Kansas State,24,Colorado,14,true,true
2025-11-29,Oklahoma State,13,Iowa State,20,true,true
2025-11-29,Pittsburgh,7,Miami,38,true,true
2025-11-29,Delaware,61,UTEP,31,true,true
2025-11-29,BYU,41,UCF,21,true,true
2025-11-29,Sam Houston,16,Florida International,56,true,true
2025-11-29,Marshall,19,Georgia Southern,24,true,true
2025-11-29,Old Dominion,27,Georgia State,10,true,true
2025-11-29,Jacksonville State,37,Western Kentucky,34,true,true
2025-11-29,Missouri State,30,Louisiana Tech,42,true,true
2025-11-29,App State,29,Arkansas State,30,true,true
2025-11-29,Texas State,49,South Alabama,26,true,true
2025-11-29,Tulsa,24,UAB,31,true,true
2025-11-29,New Mexico State,24,Middle Tennessee,31,true,true
2025-11-29,Syracuse,12,Boston College,34,true,true
2025-11-29,Louisiana,30,UL Monroe,27,true,true
2025-11-29,Southern Miss,18,Troy,28,true,true
2025-11-29,Minnesota,17,Wisconsin,7,true,true
2025-11-29,Liberty,42,Kennesaw State,48,true,true
2025-11-29,Tennessee,24,Vanderbilt,45,true,true
2025-11-29,Oklahoma,17,LSU,13,true,true
2025-11-29,UTSA,24,Army,27,true,true
2025-11-29,Duke,49,Wake Forest,32,true,true
2025-11-29,Washington,14,Oregon,26,true,true
2025-11-29,Arkansas,17,Missouri,31,true,true
2025-11-29,TCU,45,Cincinnati,23,true,true
2025-11-29,Rutgers,36,Penn State,40,true,true
2025-11-29,Coastal Carolina,10,James Madison,59,true,true
2025-11-29,Florida,40,Florida State,21,true,true
2025-11-29,Washington State,32,Oregon State,8,true,true
2025-11-30,Virginia,27,Virginia Tech,7,true,true
2025-11-30,Michigan State,38,Maryland,28,true,true
2025-11-30,South Florida,52,Rice,3,true,true
2025-11-30,USC,29,UCLA,10,true,true
2025-11-30,Tulane,27,Charlotte,0,true,true
2025-11-30,Illinois,20,Northwestern,13,true,true
2025-11-30,NC State,42,North Carolina,19,true,true
2025-11-30,Auburn,20,Alabama,27,true,true
2025-11-30,California,38,SMU,35,true,true
2025-11-30,Nevada,17,UNLV,42,true,true
2025-11-30,San José State,14,Fresno State,41,true,true
2025-11-30,Stanford,20,Notre Dame,49,true,true
2025-11-30,Hawai'i,27,Wyoming,7,true,true
2025-12-06,Jacksonville State,15,Kennesaw State,19,true,true
2025-12-06,James Madison,31,Troy,14,true,true
2025-12-06,Boise State,38,UNLV,21,true,true
2025-12-06,Tulane,34,North Texas,21,true,true
2025-12-06,Western Michigan,23,Miami (OH),13,true,true
2025-12-06,Texas Tech,34,BYU,7,true,true
2025-12-06,Alabama,7,Georgia,28,true,true
2025-12-07,Ohio State,10,Indiana,13,true,true
2025-12-07,Virginia,20,Duke,27,true,true
2025-12-13,Navy,17,Army,16,true,true
2025-12-14,Washington,38,Boise State,10,true,true
2025-12-17,Jacksonville State,17,Troy,13,true,true
2025-12-17,South Florida,10,Old Dominion,24,true,true
2025-12-18,Delaware,20,Louisiana,13,true,true
2025-12-19,Arkansas State,34,Missouri State,28,true,true
2025-12-19,Western Michigan,41,Kennesaw State,6,true,true
2025-12-19,NC State,31,Memphis,7,true,true
2025-12-20,Oklahoma,24,Alabama,34,true,true
2025-12-20,Texas A&M,3,Miami,10,true,true
2025-12-20,Ole Miss,41,Tulane,10,true,true
2025-12-21,Oregon,51,James Madison,34,true,true
2025-12-22,Utah State,21,Washington State,34,true,true
2025-12-23,Louisville,27,Toledo,22,true,true
2025-12-23,Southern Miss,16,Western Kentucky,27,true,true
2025-12-24,Ohio,17,UNLV,10,true,true
2025-12-25,Hawai'i,35,California,31,true,true
2025-12-26,Northwestern,34,Central Michigan,7,true,true
2025-12-26,Minnesota,20,New Mexico,17,true,true
2025-12-27,UTSA,57,Florida International,20,true,true
2025-12-27,East Carolina,23,Pittsburgh,17,true,true
2025-12-27,Clemson,10,Penn State,22,true,true
2025-12-27,Army,41,UConn,16,true,true
2025-12-27,BYU,25,Georgia Tech,21,true,true
2025-12-27,Fresno State,18,Miami (OH),3,true,true
2025-12-27,San Diego State,47,North Texas,49,true,true
2025-12-28,Missouri,7,Virginia,13,true,true
2025-12-28,Houston,38,LSU,35,true,true
2025-12-29,App State,10,Georgia Southern,29,true,true
2025-12-30,Louisiana Tech,23,Coastal Carolina,14,true,true
2025-12-30,Illinois,30,Tennessee,28,true,true
2025-12-31,TCU,30,USC,27,true,true
2025-12-31,Vanderbilt,27,Iowa,34,true,true
2025-12-31,Duke,42,Arizona State,39,true,true
2025-12-31,Texas,41,Michigan,27,true,true
2025-12-31,Utah,44,Nebraska,22,true,true
2026-01-01,Ohio State,14,Miami,24,true,true
2026-01-01,Texas Tech,0,Oregon,23,true,true
2026-01-01,Indiana,38,Alabama,3,true,true
2026-01-02,Georgia,34,Ole Miss,39,true,true
2026-01-02,Texas State,41,Rice,10,true,true
2026-01-02,Cincinnati,13,Navy,35,true,true
2026-01-03,SMU,24,Arizona,19,true,true
2026-01-03,Mississippi State,29,Wake Forest,43,true,true
2026-01-09,Ole Miss,27,Miami,31,true,true
2026-01-10,Indiana,56,Oregon,22,true,true
2026-01-20,Indiana,27,Miami,21,true,true
